-9.980000 0.002882 3.95803 0.197333 2.02574
-9.940000 -0.00451651 3.42914 0.172235 1.97159
-9.900000 -0.0112641 3.01459 0.152447 1.92555
-9.860000 -0.0173705 2.67015 0.135868 1.88894
-9.820000 -0.0226664 2.37996 0.121758 1.8589
-9.780000 -0.0274078 2.12843 0.109421 1.83349
-9.740000 -0.0318525 1.91104 0.0986956 1.8123
-9.700000 -0.0357941 1.71973 0.0891785 1.79366
-9.660000 -0.039451 1.5512 0.0807455 1.77806
-9.620000 -0.0427392 1.40258 0.07326 1.76453
-9.580000 -0.0457148 1.26996 0.0665398 1.75272
-9.540000 -0.0484123 1.15307 0.0605865 1.74234
-9.500000 -0.0509137 1.04863 0.0552439 1.73331
-9.460000 -0.0533015 0.95405 0.0503882 1.72469
-9.420000 -0.0554351 0.867973 0.0459456 1.71698
-9.380000 -0.0572442 0.792737 0.0420435 1.71116
-9.340000 -0.0589557 0.72396 0.0384657 1.70558
-9.300000 -0.0606278 0.662812 0.0352795 1.70056
-9.260000 -0.0620508 0.60718 0.0323674 1.69581
-9.220000 -0.0634426 0.556591 0.0297147 1.69163
-9.180000 -0.0647313 0.510669 0.0273005 1.68864
-9.140000 -0.0659727 0.469046 0.0251088 1.68457
-9.100000 -0.0670009 0.430946 0.0230945 1.68225
-9.060000 -0.0680041 0.396263 0.0212588 1.67891
-9.020000 -0.0690482 0.364377 0.01957 1.67663
-8.980000 -0.0699374 0.334523 0.0179838 1.67447
-8.940000 -0.0706736 0.306936 0.0165138 1.67168
-8.900000 -0.0715288 0.284068 0.0152976 1.66996
-8.860000 -0.0722589 0.262749 0.0141607 1.66846
-8.820000 -0.0729338 0.242055 0.0130549 1.66735
-8.780000 -0.0734809 0.223085 0.0120388 1.66615
-8.740000 -0.0740585 0.20473 0.0110552 1.66435
-8.700000 -0.0746665 0.190766 0.010308 1.66331
-8.660000 -0.0750393 0.176557 0.00954395 1.66241
-8.620000 -0.0755661 0.161909 0.00875716 1.66112
-8.580000 -0.075897 0.14961 0.00809481 1.66023
-8.540000 -0.0763244 0.139623 0.007558 1.65985
-8.500000 -0.0767725 0.128965 0.00698441 1.65888
-8.460000 -0.0770579 0.118258 0.00640649 1.65825
-8.420000 -0.0774375 0.109015 0.00590822 1.65727
-8.380000 -0.0777887 0.100515 0.0054497 1.65686
-8.340000 -0.0781505 0.0931091 0.00505016 1.65564
-8.300000 -0.078428 0.0865378 0.00469511 1.65599
-8.260000 -0.0786016 0.0796024 0.00431968 1.6552
-8.220000 -0.0788638 0.0736937 0.00400016 1.65483
-8.180000 -0.0790273 0.0674311 0.00366089 1.654
-8.140000 -0.0792689 0.0630528 0.00342397 1.65398
-8.100000 -0.0794256 0.0586878 0.00318746 1.65394
-8.060000 -0.0795455 0.0533779 0.00289957 1.65347
-8.020000 -0.0798016 0.0509855 0.00277043 1.65306
-7.980000 -0.0799328 0.0474838 0.00258049 1.65304
-7.940000 -0.0801654 0.0448401 0.00243741 1.653
-7.900000 -0.0803424 0.0425878 0.0023153 1.65278
-7.860000 -0.0804727 0.03813 0.00207332 1.65256
-7.820000 -0.0806386 0.0356551 0.00193914 1.65205
-7.780000 -0.0806655 0.0306506 0.00166689 1.6517
-7.740000 -0.0808097 0.0282024 0.00153403 1.65173
-7.700000 -0.0810322 0.0278921 0.00151762 1.65141
-7.660000 -0.0810433 0.0262138 0.00142635 1.65151
-7.620000 -0.0810859 0.0257784 0.00140259 1.65175
-7.580000 -0.0811695 0.0247223 0.00134511 1.65152
-7.540000 -0.0812159 0.0221472 0.00120522 1.65147
-7.500000 -0.0812449 0.0196932 0.0010717 1.6508
-7.460000 -0.0813405 0.0169581 0.000923 1.65102
-7.420000 -0.0813908 0.0157626 0.000857946 1.651
-7.380000 -0.0814061 0.0172734 0.000940081 1.65104
-7.340000 -0.0814509 0.0152222 0.000828459 1.65066
-7.300000 -0.0814921 0.0142523 0.000775838 1.65121
-7.260000 -0.0815546 0.0111614 0.000607622 1.65063
-7.220000 -0.0816375 0.0111417 0.000606486 1.6507
-7.180000 -0.0816147 0.0120254 0.000654703 1.6502
-7.140000 -0.0816654 0.0119192 0.000648919 1.65046
-7.100000 -0.0817116 0.0110156 0.00059973 1.65055
-7.060000 -0.0817577 0.00931203 0.000507189 1.65048
-7.020000 -0.0818073 0.00866119 0.000471541 1.65051
-6.980000 -0.0819013 0.00630943 0.000343541 1.65016
-6.940000 -0.0819552 0.00580632 0.000316216 1.65026
-6.900000 -0.0819658 0.00633576 0.000345081 1.64995
-6.860000 -0.0819726 0.00489259 0.000266378 1.65023
-6.820000 -0.0819552 0.00447341 0.000243541 1.64978
-6.780000 -0.0820347 0.004295 0.000233865 1.65024
-6.740000 -0.0820964 0.00472235 0.000257189 1.64975
-6.700000 -0.0821363 0.00318489 0.000173459 1.6495
-6.660000 -0.0821361 0.00285941 0.000155676 1.65021
-6.620000 -0.0821777 0.00355338 0.000193541 1.64991
-6.580000 -0.0821672 0.00186708 0.000101703 1.64982
-6.540000 -0.0821841 0.00317914 0.000173108 1.64977
-6.500000 -0.0821668 0.00378081 0.000205811 1.64932
-6.460000 -0.082128 0.00232603 0.000126459 1.64976
-6.420000 -0.0821525 0.00234603 0.000127811 1.64959
-6.380000 -0.0821548 0.00221359 0.000120459 1.64968
-6.340000 -0.0820915 0.00117692 6.38919e-05 1.64969
-6.300000 -0.0821073 0.00382527 0.000208189 1.64992
-6.260000 -0.0821481 0.00393695 0.000214378 1.65029
-6.220000 -0.0821131 0.00190116 0.000103541 1.64983
-6.180000 -0.0822114 0.00212681 0.000115865 1.64936
-6.140000 -0.082219 0.00144368 7.85676e-05 1.64981
-6.100000 -0.0821903 -0.000263649 -1.43784e-05 1.64947
-6.060000 -0.0822833 0.000531378 2.89459e-05 1.64986
-6.020000 -0.0823048 0.00102627 5.57838e-05 1.64968
-5.980000 -0.0823361 7.63243e-05 4.13514e-06 1.64986
-5.940000 -0.0823226 0.000935108 5.08919e-05 1.64992
-5.900000 -0.0823456 0.000835378 4.55676e-05 1.64977
-5.860000 -0.0823701 0.000246486 1.34054e-05 1.64977
-5.820000 -0.0823399 0.000885622 4.82162e-05 1.64973
-5.780000 -0.0823104 -0.000254622 -1.38108e-05 1.64962
-5.740000 -0.0823232 -0.000410324 -2.24324e-05 1.64919
-5.700000 -0.0823034 0.000209 1.14054e-05 1.64955
-5.660000 -0.0822765 0.000112027 6.02703e-06 1.64935
-5.620000 -0.0822651 0.000739568 4.02162e-05 1.64958
-5.580000 -0.0822343 0.00186357 0.000101486 1.6496
-5.540000 -0.0822691 0.00253438 0.000137973 1.64974
-5.500000 -0.0822961 0.00214322 0.000116811 1.6497
-5.460000 -0.0822333 0.00249705 0.000136054 1.64951
