-9.980000 -0.000374941 0.941388 0.0470869 3.30262
-9.940000 -0.00313871 0.799893 0.0401205 3.26083
-9.900000 -0.00527553 0.693028 0.0348351 3.22764
-9.860000 -0.00736376 0.605361 0.0304924 3.20277
-9.820000 -0.00911888 0.533058 0.0268979 3.18265
-9.780000 -0.0105689 0.472567 0.0238805 3.1688
-9.740000 -0.0120328 0.421309 0.0213219 3.15997
-9.700000 -0.0131462 0.374514 0.0189751 3.14903
-9.660000 -0.0144166 0.339316 0.0172139 3.14159
-9.620000 -0.0153789 0.305274 0.0155021 3.13606
-9.580000 -0.0161943 0.275896 0.0140217 3.12978
-9.540000 -0.0168605 0.247803 0.0126026 3.12454
-9.500000 -0.0176807 0.225161 0.0114606 3.12019
-9.460000 -0.0182033 0.202265 0.0103007 3.11515
-9.420000 -0.0188175 0.184874 0.00942094 3.11152
-9.380000 -0.0194449 0.165688 0.00844853 3.10835
-9.340000 -0.0198781 0.154364 0.00787459 3.10653
-9.300000 -0.0203319 0.141575 0.00722559 3.1039
-9.260000 -0.0205966 0.127147 0.00649094 3.10163
-9.220000 -0.0209058 0.115547 0.00590053 3.09859
-9.180000 -0.0214024 0.105278 0.005379 3.09833
-9.140000 -0.0216552 0.0985934 0.00503871 3.09851
-9.100000 -0.0220948 0.0897373 0.00458824 3.09711
-9.060000 -0.0224128 0.0835206 0.00427176 3.095
-9.020000 -0.0226186 0.0761144 0.00389371 3.09264
-8.980000 -0.0227772 0.0715508 0.003661 3.09381
-8.940000 -0.022836 0.0669212 0.00342441 3.0932
-8.900000 -0.0231235 0.059767 0.00305912 3.09139
-8.860000 -0.0234793 0.0543 0.00278035 3.09039
-8.820000 -0.0236545 0.0510761 0.00261571 3.09174
-8.780000 -0.0238792 0.0464389 0.00237882 3.09268
-8.740000 -0.0238999 0.0412158 0.00211118 3.09022
-8.700000 -0.0240462 0.0395861 0.00202812 3.09116
-8.660000 -0.0241586 0.0360341 0.00184624 3.08939
-8.620000 -0.0243037 0.0348261 0.00178476 3.09042
-8.580000 -0.0244394 0.0305965 0.00156812 3.08817
-8.540000 -0.0246486 0.0264136 0.00135406 3.08701
-8.500000 -0.0247693 0.0252375 0.00129388 3.0871
-8.460000 -0.0247902 0.023533 0.00120659 3.08737
-8.420000 -0.0249918 0.0207897 0.00106624 3.08605
-8.380000 -0.0250983 0.0159075 0.000815824 3.08639
-8.340000 -0.0252044 0.0158422 0.000812529 3.08642
-8.300000 -0.0253685 0.0156421 0.000802294 3.08425
-8.260000 -0.0255736 0.0107976 0.000554 3.08453
-8.220000 -0.0255035 0.0119207 0.000611706 3.08608
-8.180000 -0.0255497 0.0114223 0.000586118 3.08484
-8.140000 -0.0255472 0.0134451 0.000689824 3.08445
-8.100000 -0.0255543 0.00993094 0.000509471 3.08282
-8.060000 -0.0256002 0.00887876 0.000455471 3.08297
-8.020000 -0.0256009 0.00972141 0.000498824 3.08468
-7.980000 -0.0257481 0.00865106 0.000443882 3.0837
-7.940000 -0.0256539 0.007614 0.000390706 3.08403
-7.900000 -0.0255994 0.00769918 0.000395118 3.08493
-7.860000 -0.0257404 0.00689124 0.000353647 3.08447
-7.820000 -0.0257214 0.0103942 0.000533647 3.08354
-7.780000 -0.0258232 0.00770241 0.000395353 3.08646
