-9.980000 -0.000618 0.944088 0.047234
-9.940000 -0.002161 0.825244 0.041352
-9.900000 -0.002952 0.723493 0.036282
-9.860000 -0.004802 0.660546 0.033187
-9.820000 -0.006271 0.577241 0.029044
-9.780000 -0.006579 0.521382 0.026242
-9.740000 -0.007985 0.479953 0.024191
-9.700000 -0.008922 0.442316 0.022315
-9.660000 -0.009860 0.404066 0.020404
-9.620000 -0.010563 0.366192 0.018505
-9.580000 -0.011585 0.326944 0.016539
-9.540000 -0.012556 0.287273 0.014546
-9.500000 -0.012921 0.268080 0.013579
-9.460000 -0.013646 0.248562 0.012600
-9.420000 -0.013500 0.234749 0.011898
-9.380000 -0.014044 0.211123 0.010707
-9.340000 -0.014516 0.197329 0.010012
-9.300000 -0.015074 0.186793 0.009483
-9.260000 -0.015395 0.166605 0.008461
-9.220000 -0.015776 0.147127 0.007474
-9.180000 -0.015785 0.137367 0.006979
-9.140000 -0.016141 0.118193 0.006007
-9.100000 -0.016608 0.124809 0.006346
-9.060000 -0.016937 0.114233 0.005810
-9.020000 -0.017451 0.096334 0.004902
-8.980000 -0.017565 0.093067 0.004737
-8.940000 -0.017553 0.082473 0.004197
-8.900000 -0.017341 0.079213 0.004031
-8.860000 -0.017878 0.071487 0.003639
-8.820000 -0.018570 0.068850 0.003508
-8.780000 -0.018298 0.061731 0.003144
-8.740000 -0.018435 0.056795 0.002893
-8.700000 -0.018583 0.054311 0.002767
-8.660000 -0.018332 0.059152 0.003013
-8.620000 -0.017867 0.069309 0.003529
-8.580000 -0.018059 0.052837 0.002690
-8.540000 -0.018112 0.049138 0.002502
-8.500000 -0.017918 0.044384 0.002260
-8.460000 -0.018116 0.040175 0.002046
-8.420000 -0.017938 0.044109 0.002246
-8.380000 -0.018131 0.029313 0.001493
-8.340000 -0.018806 0.020774 0.001059
-8.300000 -0.018834 0.025434 0.001296
-8.260000 -0.018673 0.032517 0.001657
-8.220000 -0.018434 0.021359 0.001088
-8.180000 -0.018631 0.020575 0.001048
-8.140000 -0.018931 0.017263 0.000880
-8.100000 -0.019265 0.019707 0.001005
-8.060000 -0.019747 0.012804 0.000653
-8.020000 -0.019490 0.015050 0.000767
-7.980000 -0.019938 0.016132 0.000823
-7.940000 -0.019704 0.015833 0.000808
-7.900000 -0.019482 0.013283 0.000677
-7.860000 -0.019303 0.026670 0.001360
-7.820000 -0.019309 0.000794 0.000040
-7.780000 -0.019115 0.002107 0.000107
-7.740000 -0.019411 0.005363 0.000273
-7.700000 -0.019016 0.001504 0.000077
-7.660000 -0.019272 0.006585 0.000336
-7.620000 -0.019031 0.015967 0.000814
-7.580000 -0.019454 0.011409 0.000582
-7.540000 -0.019793 0.011015 0.000562
-7.500000 -0.020394 0.030722 0.001568
-7.460000 -0.020186 0.018155 0.000926
-7.420000 -0.020100 0.021418 0.001093
-7.380000 -0.019947 0.020461 0.001044
-7.340000 -0.020062 0.027736 0.001415
-7.300000 -0.019840 0.021272 0.001085
-7.260000 -0.019933 0.015235 0.000777
-7.220000 -0.019888 0.028465 0.001452
-7.180000 -0.020133 0.020958 0.001069
-7.140000 -0.020420 0.015811 0.000807
-7.100000 -0.019516 0.013154 0.000671
-7.060000 -0.019960 0.007131 0.000364
-7.020000 -0.019666 0.011487 0.000586
-6.980000 -0.019538 0.003388 0.000173
-6.940000 -0.019626 0.007670 0.000391
-6.900000 -0.019941 0.002958 0.000151
-6.860000 -0.019961 0.007141 0.000364
-6.820000 -0.019816 -0.006807 -0.000347
-6.780000 -0.020103 0.003281 0.000167
-6.740000 -0.020047 0.005769 0.000294
-6.700000 -0.020380 0.012058 0.000615
-6.660000 -0.020108 0.010380 0.000530
-6.620000 -0.020198 -0.005344 -0.000273
-6.580000 -0.020571 0.009227 0.000471
-6.540000 -0.020106 0.001352 0.000069
-6.500000 -0.020548 -0.003286 -0.000168
-6.460000 -0.020750 -0.005461 -0.000279
-6.420000 -0.020531 0.002706 0.000138
-6.380000 -0.020194 -0.006562 -0.000335
-6.340000 -0.020123 0.002450 0.000125
-6.300000 -0.020058 0.002291 0.000117
-6.260000 -0.020256 0.009194 0.000469
-6.220000 -0.020333 0.008138 0.000415
-6.180000 -0.020026 0.004896 0.000250
-6.140000 -0.020544 -0.001520 -0.000078
-6.100000 -0.020611 0.002261 0.000115
-6.060000 -0.021133 -0.000614 -0.000031
-6.020000 -0.020392 0.010529 0.000537
-5.980000 -0.020118 0.005268 0.000269
-5.940000 -0.019724 0.008855 0.000452
-5.900000 -0.019508 0.008855 0.000452
-5.860000 -0.019932 0.000291 0.000015
-5.820000 -0.020153 0.010944 0.000558
-5.780000 -0.019724 0.001044 0.000053
-5.740000 -0.019595 -0.005045 -0.000257
-5.700000 -0.020082 0.005893 0.000301
-5.660000 -0.019940 0.001063 0.000054
-5.620000 -0.019893 0.003981 0.000203
-5.580000 -0.019568 -0.007336 -0.000374
-5.540000 -0.019858 0.007225 0.000369
-5.500000 -0.020078 -0.005218 -0.000266
-5.460000 -0.019755 -0.002671 -0.000136
-5.420000 -0.019668 -0.000118 -0.000006
-5.380000 -0.019559 0.004389 0.000224
-5.340000 -0.020106 -0.004212 -0.000215
-5.300000 -0.020191 -0.000925 -0.000047
-5.260000 -0.020304 -0.013323 -0.000680
-5.220000 -0.020239 -0.017195 -0.000878
-5.180000 -0.020104 -0.016214 -0.000827
-5.140000 -0.019878 -0.019750 -0.001008
-5.100000 -0.019932 -0.018474 -0.000942
-5.060000 -0.019893 -0.015737 -0.000803
-5.020000 -0.019520 -0.003771 -0.000192
-4.980000 -0.019253 -0.009683 -0.000494
-4.940000 -0.019704 -0.015037 -0.000767
-4.900000 -0.019982 -0.007063 -0.000360
-4.860000 -0.019654 -0.009203 -0.000469
-4.820000 -0.019756 -0.011381 -0.000581
-4.780000 -0.020026 -0.010170 -0.000519
-4.740000 -0.020257 -0.005577 -0.000285
-4.700000 -0.020054 0.005198 0.000265
-4.660000 -0.019931 0.003317 0.000169
-4.620000 -0.019470 -0.000975 -0.000050
-4.580000 -0.019006 0.005093 0.000260
-4.540000 -0.019250 0.005159 0.000263
