-9.980000 -0.000645112
-9.940000 -0.00884241
-9.900000 -0.0149509
-9.860000 -0.0202854
-9.820000 -0.0243364
-9.780000 -0.0279153
-9.740000 -0.0309659
-9.700000 -0.0340163
-9.660000 -0.036305
-9.620000 -0.0389194
-9.580000 -0.0407169
-9.540000 -0.0420869
-9.500000 -0.0437281
-9.460000 -0.0449818
-9.420000 -0.0464192
-9.380000 -0.0471123
-9.340000 -0.0481999
-9.300000 -0.0488063
-9.260000 -0.0499563
-9.220000 -0.0503325
-9.180000 -0.0511253
-9.140000 -0.0517653
-9.100000 -0.0527153
-9.060000 -0.0530356
-9.020000 -0.0533441
-8.980000 -0.0544961
-8.940000 -0.0549195
-8.900000 -0.0554858
-8.860000 -0.056139
-8.820000 -0.0567617
-8.780000 -0.0565403
-8.740000 -0.0571654
-8.700000 -0.0576458
-8.660000 -0.0576646
-8.620000 -0.0582955
-8.580000 -0.0576876
-8.540000 -0.0578235
-8.500000 -0.0580125
-8.460000 -0.0580972
-8.420000 -0.0583606
-8.380000 -0.0590925
-8.340000 -0.0589751
-8.300000 -0.0585967
-8.260000 -0.0582584
-8.220000 -0.0587125
-8.180000 -0.0591051
-8.140000 -0.0588672
-8.100000 -0.059107
-8.060000 -0.0588083
-8.020000 -0.0591403
-7.980000 -0.059298
-7.940000 -0.058798
-7.900000 -0.0592807
-7.860000 -0.0587328
-7.820000 -0.0591026
-7.780000 -0.0594706
-7.740000 -0.0596769
-7.700000 -0.059444
-7.660000 -0.0588881
-7.620000 -0.0589056
-7.580000 -0.0592967
-7.540000 -0.0599334
-7.500000 -0.060266
-7.460000 -0.0604009
-7.420000 -0.0599437
-7.380000 -0.0598771
-7.340000 -0.0598957
-7.300000 -0.0603121
-7.260000 -0.0603348
-7.220000 -0.0602702
-7.180000 -0.0607117
-7.140000 -0.0608874
-7.100000 -0.0603739
-7.060000 -0.0610455
-7.020000 -0.0606403
-6.980000 -0.0606739
-6.940000 -0.0609284
-6.900000 -0.0608101
-6.860000 -0.0605945
-6.820000 -0.0605564
-6.780000 -0.0609528
-6.740000 -0.0609249
-6.700000 -0.0611631
-6.660000 -0.0613789
-6.620000 -0.0613086
-6.580000 -0.0612131
-6.540000 -0.0609727
-6.500000 -0.0606297
-6.460000 -0.0604116
-6.420000 -0.0602565
-6.380000 -0.0604148
-6.340000 -0.0603721
-6.300000 -0.0608136
-6.260000 -0.0608065
-6.220000 -0.0609234
-6.180000 -0.0611002
-6.140000 -0.0616286
-6.100000 -0.0615685
-6.060000 -0.0608853
-6.020000 -0.0608143
-5.980000 -0.0614207
-5.940000 -0.0611617
-5.900000 -0.061192
-5.860000 -0.0615034
-5.820000 -0.0615875
-5.780000 -0.0615035
-5.740000 -0.060985
-5.700000 -0.0610459
-5.660000 -0.0612127
-5.620000 -0.0614688
-5.580000 -0.0618046
-5.540000 -0.0617198
-5.500000 -0.0616148
-5.460000 -0.0611042
-5.420000 -0.061317
-5.380000 -0.061247
-5.340000 -0.061317
-5.300000 -0.0612854
-5.260000 -0.0609166
-5.220000 -0.0613919
-5.180000 -0.0611863
-5.140000 -0.0606676
-5.100000 -0.0607653
-5.060000 -0.0608622
-5.020000 -0.0612856
-4.980000 -0.0612142
-4.940000 -0.0606675
-4.900000 -0.0613053
-4.860000 -0.0614667
-4.820000 -0.0610851
-4.780000 -0.061455
-4.740000 -0.0609931
-4.700000 -0.0609281
-4.660000 -0.0610185
-4.620000 -0.0613729
-4.580000 -0.0615522
-4.540000 -0.0613612
-4.500000 -0.0617405
-4.460000 -0.0619137
-4.420000 -0.0614969
-4.380000 -0.0621359
-4.340000 -0.0624611
-4.300000 -0.0621973
-4.260000 -0.0620352
-4.220000 -0.0615963
-4.180000 -0.0613138
-4.140000 -0.0611695
-4.100000 -0.0615544
-4.060000 -0.0612475
-4.020000 -0.0617128
-3.980000 -0.0617928
-3.940000 -0.0617917
-3.900000 -0.0619874
-3.860000 -0.0617135
-3.820000 -0.0611485
-3.780000 -0.0615377
-3.740000 -0.0618547
-3.700000 -0.061968
-3.660000 -0.0617603
-3.620000 -0.0615786
-3.580000 -0.0618563
-3.540000 -0.0622729
-3.500000 -0.0615161
-3.460000 -0.0611809
-3.420000 -0.0609383
-3.380000 -0.0610177
-3.340000 -0.0611069
-3.300000 -0.0610264
-3.260000 -0.061047
-3.220000 -0.0609759
-3.180000 -0.0609018
-3.140000 -0.0609291
-3.100000 -0.0608061
-3.060000 -0.0609295
-3.020000 -0.0608105
-2.980000 -0.0607277
-2.940000 -0.0609846
-2.900000 -0.0612865
-2.860000 -0.0606
-2.820000 -0.0608961
-2.780000 -0.0607894
-2.740000 -0.0608445
-2.700000 -0.0605387
-2.660000 -0.0607815
-2.620000 -0.060871
-2.580000 -0.0603623
-2.540000 -0.0600466
-2.500000 -0.0603764
-2.460000 -0.0600626
-2.420000 -0.059941
-2.380000 -0.0598607
-2.340000 -0.0596328
-2.300000 -0.059758
-2.260000 -0.0594628
-2.220000 -0.0593713
-2.180000 -0.0590673
-2.140000 -0.0592894
-2.100000 -0.0592977
-2.060000 -0.059414
-2.020000 -0.0586667
-1.980000 -0.0590823
-1.940000 -0.0591598
-1.900000 -0.05944
-1.860000 -0.0594398
-1.820000 -0.0588891
-1.780000 -0.0585184
-1.740000 -0.0585772
-1.700000 -0.0582819
-1.660000 -0.0578908
-1.620000 -0.057896
-1.580000 -0.0579833
-1.540000 -0.0577384
-1.500000 -0.0575912
-1.460000 -0.0574395
-1.420000 -0.0571648
-1.380000 -0.0566497
-1.340000 -0.05647
-1.300000 -0.0564279
-1.260000 -0.0564328
-1.220000 -0.0561751
-1.180000 -0.0562363
-1.140000 -0.05549
-1.100000 -0.0549265
-1.060000 -0.054335
-1.020000 -0.0543189
-0.980000 -0.0535588
-0.940000 -0.052671
