-9.980000 0.000108271
-9.940000 -7.58771e-05
-9.900000 -0.000618859
-9.860000 -0.000836277
-9.820000 -0.000901127
-9.780000 -0.00147813
-9.740000 -0.00105464
-9.700000 -0.000919485
-9.660000 -0.00107588
-9.620000 -0.00114154
-9.580000 -0.00147832
-9.540000 -0.00128371
-9.500000 -0.000983395
-9.460000 -0.00113327
-9.420000 -0.00182681
-9.380000 -0.00190144
-9.340000 -0.00157707
-9.300000 -0.000852693
-9.260000 -0.00138646
-9.220000 -0.00155996
-9.180000 -0.00144085
-9.140000 -0.00144198
-9.100000 -0.00157801
-9.060000 -0.00153784
-9.020000 -0.00183427
-8.980000 -0.0011052
-8.940000 -0.00159975
-8.900000 -0.0015119
-8.860000 -0.0013547
-8.820000 -0.00225232
-8.780000 -0.00192869
-8.740000 -0.00230451
-8.700000 -0.0014817
-8.660000 -0.00151203
-8.620000 -0.00235238
-8.580000 -0.0019844
-8.540000 -0.00225501
-8.500000 -0.00155457
-8.460000 -0.0014265
-8.420000 -0.00188747
-8.380000 -0.00164154
-8.340000 -0.00141165
-8.300000 -0.00183816
-8.260000 -0.00169862
-8.220000 -0.00166892
-8.180000 -0.00157349
-8.140000 -0.00182494
-8.100000 -0.00220125
-8.060000 -0.00212374
-8.020000 -0.00173985
-7.980000 -0.00185426
-7.940000 -0.00212331
-7.900000 -0.00172681
-7.860000 -0.00213339
-7.820000 -0.00238552
-7.780000 -0.00205695
-7.740000 -0.002052
-7.700000 -0.00252293
-7.660000 -0.00169975
-7.620000 -0.00202268
-7.580000 -0.00217656
-7.540000 -0.00253126
-7.500000 -0.00226704
-7.460000 -0.00159473
-7.420000 -0.00202092
-7.380000 -0.00232174
-7.340000 -0.00236641
-7.300000 -0.00193477
-7.260000 -0.00183678
-7.220000 -0.00205069
-7.180000 -0.00202337
-7.140000 -0.00162851
-7.100000 -0.00129768
-7.060000 -0.0014193
-7.020000 -0.00206102
-6.980000 -0.00165952
-6.940000 -0.00139091
-6.900000 -0.0011896
-6.860000 -0.000842042
-6.820000 -0.00109662
-6.780000 -0.00171742
-6.740000 -0.00170927
-6.700000 -0.00198997
-6.660000 -0.00210564
-6.620000 -0.00118559
-6.580000 -0.00160896
-6.540000 -0.00100558
-6.500000 -0.00149267
-6.460000 -0.00151165
-6.420000 -0.00158101
-6.380000 -0.00161786
-6.340000 -0.00127462
-6.300000 -0.00142725
-6.260000 -0.00153045
-6.220000 -0.00162656
-6.180000 -0.00139022
-6.140000 -0.00136541
-6.100000 -0.0013693
-6.060000 -0.00148728
-6.020000 -0.00147556
-5.980000 -0.00146905
-5.940000 -0.00136021
-5.900000 -0.00139442
-5.860000 -0.00147763
-5.820000 -0.00197506
-5.780000 -0.00154962
-5.740000 -0.00158327
-5.700000 -0.00188615
-5.660000 -0.00167631
-5.620000 -0.00199812
-5.580000 -0.00186353
-5.540000 -0.00138922
-5.500000 -0.00200702
-5.460000 -0.00153289
-5.420000 -0.00139079
-5.380000 -0.00153621
-5.340000 -0.00199116
-5.300000 -0.00222663
-5.260000 -0.00222681
-5.220000 -0.00216416
-5.180000 -0.00243327
-5.140000 -0.00239925
-5.100000 -0.00281579
-5.060000 -0.00244837
-5.020000 -0.00264505
-4.980000 -0.00214317
-4.940000 -0.00199311
-4.900000 -0.00289298
-4.860000 -0.00263609
-4.820000 -0.00213133
-4.780000 -0.00246422
-4.740000 -0.00194561
-4.700000 -0.00191153
-4.660000 -0.00231842
-4.620000 -0.00206428
-4.580000 -0.00246691
-4.540000 -0.00256165
-4.500000 -0.00276616
-4.460000 -0.00260589
-4.420000 -0.00296673
-4.380000 -0.00253371
-4.340000 -0.00306961
-4.300000 -0.00300883
-4.260000 -0.00287337
-4.220000 -0.0028916
-4.180000 -0.00308559
-4.140000 -0.00251829
-4.100000 -0.00231259
-4.060000 -0.00214549
-4.020000 -0.0023849
-3.980000 -0.00252237
-3.940000 -0.00254467
-3.900000 -0.00294304
-3.860000 -0.00227475
-3.820000 -0.00209975
-3.780000 -0.00279054
-3.740000 -0.00222888
-3.700000 -0.00264285
-3.660000 -0.00312255
-3.620000 -0.00296986
-3.580000 -0.00267462
-3.540000 -0.00251353
-3.500000 -0.00259436
-3.460000 -0.0028374
-3.420000 -0.00302575
-3.380000 -0.00320745
-3.340000 -0.00287318
-3.300000 -0.00243753
