-4.990000 -0.000706 1.578183 0.078965
-4.970000 -0.001044 1.091573 0.054636
-4.950000 -0.000717 0.806120 0.040335
-4.930000 -0.000682 0.608391 0.030440
-4.910000 -0.001231 0.460541 0.023055
-4.890000 -0.000955 0.344425 0.017238
-4.870000 -0.001461 0.274469 0.013744
-4.850000 -0.001272 0.203966 0.010211
-4.830000 -0.001686 0.161768 0.008102
-4.810000 -0.001282 0.128257 0.006421
-4.790000 -0.001569 0.095721 0.004794
-4.770000 -0.001012 0.071480 0.003578
-4.750000 -0.001547 0.064192 0.003215
-4.730000 -0.001456 0.046212 0.002314
-4.710000 -0.001679 0.036991 0.001853
-4.690000 -0.001401 0.030650 0.001535
-4.670000 -0.001768 0.017667 0.000885
-4.650000 -0.001924 0.014873 0.000745
-4.630000 -0.001457 0.010749 0.000538
-4.610000 -0.001782 0.005004 0.000251
-4.590000 -0.001332 0.008910 0.000446
-4.570000 -0.001387 0.004465 0.000224
-4.550000 -0.001277 0.003695 0.000185
-4.530000 -0.001590 0.009603 0.000481
-4.510000 -0.000921 -0.001937 -0.000097
-4.490000 -0.001640 0.007335 0.000367
-4.470000 -0.001503 0.005706 0.000286
-4.450000 -0.001369 0.005191 0.000260
-4.430000 -0.001591 0.011409 0.000571
-4.410000 -0.001426 0.002877 0.000144
-4.390000 -0.001277 0.002994 0.000150
-4.370000 -0.001401 -0.002474 -0.000124
-4.350000 -0.001782 0.002019 0.000101
-4.330000 -0.001242 0.010279 0.000515
-4.310000 -0.001559 0.004977 0.000249
-4.290000 -0.001683 0.005777 0.000289
-4.270000 -0.001860 -0.008909 -0.000446
-4.250000 -0.001673 -0.005643 -0.000283
-4.230000 -0.001269 0.003508 0.000176
-4.210000 -0.001420 -0.003755 -0.000188
-4.190000 -0.001787 -0.006523 -0.000327
-4.170000 -0.001596 0.002508 0.000126
-4.150000 -0.001955 -0.004110 -0.000206
-4.130000 -0.001584 0.000686 0.000034
-4.110000 -0.001446 0.003183 0.000159
-4.090000 -0.001294 0.001035 0.000052
-4.070000 -0.000792 -0.001281 -0.000064
-4.050000 -0.001026 0.006325 0.000317
-4.030000 -0.000989 0.001467 0.000073
-4.010000 -0.001313 0.005543 0.000278
-3.990000 -0.001282 0.000251 0.000013
-3.970000 -0.001270 0.000655 0.000033
-3.950000 -0.001290 -0.001681 -0.000084
-3.930000 -0.001265 0.007975 0.000399
-3.910000 -0.000852 0.009748 0.000488
-3.890000 -0.000709 0.001666 0.000083
-3.870000 -0.000206 -0.004183 -0.000209
-3.850000 -0.000605 0.005327 0.000267
-3.830000 -0.000558 0.001632 0.000082
-3.810000 -0.000603 0.007767 0.000389
-3.790000 -0.000838 0.001292 0.000065
-3.770000 -0.000476 0.006312 0.000316
-3.750000 -0.001198 0.006866 0.000344
-3.730000 -0.000772 0.003734 0.000187
-3.710000 -0.001073 0.000076 0.000004
-3.690000 -0.001189 0.007411 0.000371
-3.670000 -0.000885 0.005645 0.000283
-3.650000 -0.000855 0.001001 0.000050
-3.630000 -0.001051 0.004861 0.000243
-3.610000 -0.000791 0.006761 0.000338
-3.590000 -0.000384 0.006721 0.000336
-3.570000 -0.000532 -0.003934 -0.000197
-3.550000 -0.000586 -0.009593 -0.000480
-3.530000 -0.000695 0.004884 0.000244
-3.510000 -0.000717 -0.001743 -0.000087
-3.490000 -0.000615 -0.004500 -0.000225
-3.470000 -0.000926 -0.001082 -0.000054
-3.450000 -0.000692 -0.004007 -0.000200
-3.430000 -0.000849 -0.007504 -0.000376
-3.410000 -0.000404 -0.005354 -0.000268
-3.390000 -0.000597 -0.013994 -0.000700
-3.370000 -0.000411 -0.011711 -0.000586
-3.350000 -0.000706 0.001547 0.000077
-3.330000 -0.000021 -0.002538 -0.000127
-3.310000 -0.000418 -0.002759 -0.000138
-3.290000 -0.000019 -0.007446 -0.000372
-3.270000 -0.000304 -0.008923 -0.000446
-3.250000 -0.000038 -0.004322 -0.000216
-3.230000 -0.000366 -0.005216 -0.000261
-3.210000 -0.000736 -0.003835 -0.000192
-3.190000 -0.000347 -0.000364 -0.000018
-3.170000 -0.000603 0.001443 0.000072
-3.150000 -0.000781 0.007178 0.000359
-3.130000 -0.000878 0.003399 0.000170
-3.110000 -0.000851 -0.000553 -0.000028
-3.090000 -0.001130 0.002228 0.000112
-3.070000 -0.000872 0.000831 0.000042
-3.050000 -0.000447 -0.002781 -0.000139
-3.030000 -0.000672 0.002655 0.000133
-3.010000 -0.000635 0.005510 0.000276
-2.990000 -0.000791 0.000022 0.000001
-2.970000 -0.000826 0.008963 0.000449
-2.950000 -0.000156 0.014102 0.000705
-2.930000 -0.001172 0.010650 0.000533
-2.910000 -0.000880 0.013588 0.000680
-2.890000 -0.001096 -0.000614 -0.000031
-2.870000 -0.000793 -0.001518 -0.000076
-2.850000 -0.000708 -0.000791 -0.000040
-2.830000 -0.000847 -0.001400 -0.000070
-2.810000 -0.000589 0.009653 0.000483
-2.790000 -0.000862 -0.002226 -0.000111
-2.770000 -0.000587 0.001449 0.000072
-2.750000 -0.000467 -0.010642 -0.000532
-2.730000 -0.000942 -0.004830 -0.000242
-2.710000 -0.000703 -0.007493 -0.000375
-2.690000 -0.000932 -0.000828 -0.000041
-2.670000 -0.000562 -0.009664 -0.000483
-2.650000 -0.000572 -0.004497 -0.000225
-2.630000 -0.000239 -0.005952 -0.000298
-2.610000 -0.000777 -0.000187 -0.000009
-2.590000 -0.001098 0.003812 0.000191
-2.570000 -0.000319 0.000945 0.000047
-2.550000 -0.000599 0.015637 0.000782
-2.530000 -0.000680 0.001908 0.000095
-2.510000 -0.000983 -0.006391 -0.000320
-2.490000 -0.001218 -0.004983 -0.000249
-2.470000 -0.000638 -0.003573 -0.000179
-2.450000 -0.001035 -0.002694 -0.000135
