-9.980000 0.00502449
-9.940000 -0.00240288
-9.900000 -0.00846265
-9.860000 -0.0144802
-9.820000 -0.0200513
-9.780000 -0.0254321
-9.740000 -0.0303747
-9.700000 -0.0349362
-9.660000 -0.0392409
-9.620000 -0.0430978
-9.580000 -0.0467292
-9.540000 -0.0499687
-9.500000 -0.0531575
-9.460000 -0.0557743
-9.420000 -0.0587035
-9.380000 -0.0614555
-9.340000 -0.0635988
-9.300000 -0.0659774
-9.260000 -0.0679885
-9.220000 -0.0702967
-9.180000 -0.071344
-9.140000 -0.0727118
-9.100000 -0.0741352
-9.060000 -0.0760451
-9.020000 -0.077727
-8.980000 -0.0782788
-8.940000 -0.0797047
-8.900000 -0.0807778
-8.860000 -0.0819475
-8.820000 -0.0825454
-8.780000 -0.0832745
-8.740000 -0.0838731
-8.700000 -0.0847808
-8.660000 -0.0854746
-8.620000 -0.0866668
-8.580000 -0.0871741
-8.540000 -0.0876078
-8.500000 -0.0886069
-8.460000 -0.0889838
-8.420000 -0.08978
-8.380000 -0.0898968
-8.340000 -0.089972
-8.300000 -0.0898852
-8.260000 -0.0902221
-8.220000 -0.0904199
-8.180000 -0.0911738
-8.140000 -0.0908313
-8.100000 -0.0914466
-8.060000 -0.0916006
-8.020000 -0.0919357
-7.980000 -0.0918534
-7.940000 -0.0923419
-7.900000 -0.092955
-7.860000 -0.0932555
-7.820000 -0.0934951
-7.780000 -0.0934578
-7.740000 -0.0939164
-7.700000 -0.0941408
-7.660000 -0.0949258
-7.620000 -0.0944156
-7.580000 -0.093783
-7.540000 -0.0942625
-7.500000 -0.0941425
-7.460000 -0.0941818
-7.420000 -0.0944465
-7.380000 -0.0949979
-7.340000 -0.0948621
-7.300000 -0.0947823
-7.260000 -0.0948189
-7.220000 -0.095289
-7.180000 -0.0951713
-7.140000 -0.0951109
-7.100000 -0.0949222
-7.060000 -0.094996
-7.020000 -0.0949769
-6.980000 -0.0951947
-6.940000 -0.0953178
-6.900000 -0.0949962
-6.860000 -0.0954144
-6.820000 -0.0955506
-6.780000 -0.0954717
-6.740000 -0.0953241
-6.700000 -0.0953774
-6.660000 -0.0956948
-6.620000 -0.0955328
-6.580000 -0.0952849
-6.540000 -0.0956347
-6.500000 -0.0961217
-6.460000 -0.0958971
-6.420000 -0.0958919
-6.380000 -0.0957979
-6.340000 -0.0954224
-6.300000 -0.0954134
-6.260000 -0.0963975
-6.220000 -0.0962197
-6.180000 -0.0958818
-6.140000 -0.0962523
-6.100000 -0.0960156
-6.060000 -0.0961384
-6.020000 -0.0958871
-5.980000 -0.0961238
-5.940000 -0.0960554
-5.900000 -0.095749
-5.860000 -0.0959944
-5.820000 -0.0961701
-5.780000 -0.0963053
-5.740000 -0.0960826
-5.700000 -0.0960739
-5.660000 -0.0955667
-5.620000 -0.0958607
-5.580000 -0.0963122
-5.540000 -0.0958374
-5.500000 -0.0956071
-5.460000 -0.0954679
